# KEY MDate MDate450 File_Name JD Elev T225 RMS RMS_450 Steve_offset_x Steve_offset_y Cal_f Cal_f_err Cal_f_450 Cal_f_err_450 AC_cal AC_cal_err AC_cal_450 AC_cal_err_450 JCMT_Offset_x JCMT_Offset_y JCMT_Offset_x_450 JCMT_Offset_y_450 XC_off_x XC_off_x_err XC_off_y XC_off_y_err XC_off_x_450 XC_off_x_err_450 XC_off_y_450 XC_off_y_err_450 B B_err M M_err B_450 B_err_450 M_450 M_err_450 AC_amp AC_amp_err AC_sig_x AC_sig_x_err AC_sig_y AC_sig_y_err AC_theta AC_theta_err AC_amp_450 AC_amp_err_450 AC_sig_x_450 AC_sig_x_err_450 AC_sig_y_450 AC_sig_y_err_450 AC_theta_450 AC_theta_err_450 dx dy dx_450 dy_450 ddx ddy 
20170518-28 20170518 20170518 OPH_CORE_20170518_00028 2457891.8655903004 34.0 0.039 0.01117 0.09078 -3.8225109885689537 1.3033331469088694 1.09288030186842 0.008542178667030515 1.0058812536295447 0.13147819994790838 1.0993012380807918 0.4085163624486341 0.9293118431892257 1.0400828687103671 1.0 -9.0 3.0 -11.0 1.0007190220649136 0.16760694177665067 -8.742723133447384 0.3626613067820546 1.0 1.236494268199667 -12.0 1.2156443722636667 54098.87584617607 419.32304905831546 -348.016810525956 15.241915973280445 95559.01510398946 1641.8273211052071 -823.0775208822073 59.678556402568674 52765.29600560302 602.4020754523215 7.3118791494153275 0.17455860217183344 11.79362858973368 0.6740706876285422 9.359901673665364 0.037447285788971184 95994.86967866805 6286.7183423784345 7.038746190577914 0.9482818663339545 6.513839398861168 0.772692926570211 -6.3115053998883806 0.872358161136321 -0.0021570661947407643 -0.7718305996578465 4.0 2.0 -4.002157066194741 -2.7718305996578465
20170616-10 20170616 -1 OPH_CORE_20170616_00010 2457920.8687846996 45.0 0.124 0.01335 -1 -3.925287476900562 1.5316854635531143 1.0116334197609678 0.015845030999940404 -1 -1 1.0078817514702973 0.39254413796761467 3.9061312687203884 52.127962340084295 2.0 -2.0 2.0 -3.0 1.6979865698223762 0.16640995958373297 -1.7517884518034066 0.35354857122285505 74.22989654876832 10613623.913091546 -75.72655580111086 6992983.989931374 46656.808647416314 370.6258679040558 -294.4530952749153 13.471828759766336 648009.0570328014 305062.5881829243 -11312.486359979335 11088.678165354127 45460.2480814838 528.2347525998899 12.189142242395956 0.7501198594700955 7.381807696089501 0.18159947510517513 1.4682844182624293 0.037908133899280126 3645903.78353882 3468758.128020423 5.034622635393338 5.708347267839395 0.427416073592343 0.36848897540002534 -32.18822109786292 0.15646799201722048 0.9060402905328715 -0.7446346445897802 -144.45979309753665 145.45311160222172 145.36583338806952 -146.1977462468115
20170715-11 20170715 -1 OPH_CORE_20170715_00011 2457949.8804281987 35.0 0.098 0.01381 -1 -6.352407680466329 0.672640451992707 0.9726011630230452 0.011101265989164106 -1 -1 0.9711994876560458 0.4047652071828938 3.8073402871121154 26.836527855596458 -2.0 1.0 -2.0 2.0 -2.224091439812554 0.16698384760367 1.0631497952799123 0.3675449331324316 133.07729714027002 0.9387410469704209 145.3793940827138 2.8584754555102347 43624.85430071236 368.7996108911044 -274.2181588030555 13.405446237545814 433806.29419950524 153246.21093712488 -10770.813404230028 5570.325481188714 42521.468820170914 492.2918098858429 12.532116390690929 0.8115737986655291 7.313385058078093 0.17650024421025318 1.483110411515561 0.035392648622565005 2217866.2354509737 3120425.3556366386 0.9037236526370094 1.2685610050614955 1.032020335328513 1.458533192883882 -16.15382157542907 7.481805007229376 0.6722743194376619 -0.1894493858397368 -270.15459428054004 -286.7587881654276 270.82686859997773 286.56933877958784
20170812-17 20170812 20170812 OPH_CORE_20170812_00017 2457977.748576399 44.0 0.103 0.012 0.5421 -3.6455091100792103 -0.6296537038643635 1.0234934148428207 0.017154523588534698 1.0755175942506692 0.04374415845576307 1.027369831745672 0.4234648487359147 1.6063371058706721 23.722854036971352 -2.0 0.0 -3.0 1.0 -2.034829081180902 0.16821760924831977 0.3159463905705593 0.37099914852173294 -1 -1 -1 -1 48257.965300148586 407.24846129978806 -305.4962152078192 14.803018390287631 159874.33108156547 60505.542219249975 -2148.7115206813705 2199.30766875463 47071.889659374625 532.398698238407 7.267971392421187 0.1697160632059016 12.389686255911 0.7676033225088928 3.052856334608421 0.034475548859916855 721523.1443929765 778673.7689553204 4.313796308893641 5.050217699597328 0.5393808539614068 0.5728486337967822 -2.102297477552653 0.19515226548597311 0.10448724354270666 -0.9478391717116779 -4.0 4.0 4.104487243542707 -4.947839171711678
20170912-14 20170912 -1 OPH_CORE_20170912_00014 2458008.718402799 37.0 0.104 0.01483 -1 -0.5056610425869807 -0.5462057729698699 1.0287902813390208 0.018527849748883777 -1 -1 1.0358905235696576 0.43869836832982656 3.519352467513856 47.659368304782866 0.0 2.0 0.0 2.0 -0.16097001001566014 0.16512752597025268 2.060208176510997 0.37405412555093787 123.92519764387826 78.04365896910954 105.43210072004752 110.08480001190729 50336.1146561876 425.2633414873577 -310.3884237722722 15.457838747018119 462064.1883027764 252447.52824944883 -9267.601537098215 9176.180628977323 49109.053396193995 539.708597093636 7.353305483010525 0.16987810731806036 12.709339533429349 0.8022962877888767 -0.08425379307146774 0.033498759802656444 2437857.512856918 5677651.69413124 0.9675508313777113 2.267262066817186 0.8684922197214202 1.9723805913808599 -0.060708248337944054 15.707429307841387 0.4829100300469804 -0.18062452953299157 -247.85039528775653 -206.86420144009503 248.3333053178035 206.68357691056204
20180116-77 20180116 20180116 OPH_CORE_20180116_00077 2458135.281169001 45.0 0.041 0.009013 0.07142 -2.6883710181484437 0.14718883923490825 1.1700454959300854 0.03120240279508749 1.0011695368049602 0.01897727134817334 1.1457931432615667 0.4503263832946094 1.1293896042016072 0.8682204695011888 3.0 -3.0 5.0 -3.0 3.0980001141252558 0.16940291655319656 -2.978468163811641 0.36326330138200774 5.0 0.8271928906647922 -2.863496347712953 0.54210641631372 57787.48736398175 481.08480919407316 -376.9729373591136 17.48688581480497 114714.6326242993 1619.9200550188777 -1149.8700999884309 58.882251373400315 56324.28384366338 673.741705413974 7.205925855728524 0.17575329178815102 11.99468048995311 0.7400657054080907 3.0510190544373037 0.03709454007204672 113047.59063409928 6231.206503460825 6.766886377757809 0.6584186996164272 6.381298217602048 0.5765654278069663 0.5166681789569775 1.1586737727237026 -0.29400034237576733 -0.0645955085650769 0.0 -0.2730073045740937 -0.29400034237576733 0.20841179600901683
20180310-41 20180310 -1 OPH_CORE_20180310_00041 2458188.078125 40.0 0.099 0.01244 -1 -3.8911669420810617 -1.0627195986451454 0.9891953539565757 0.01472763525256407 -1 -1 0.9730495472749657 0.38141344454827547 2.237020774480505 44.19412485834648 6.0 -6.0 8.0 -7.0 5.919256504284306 0.16870897873400154 -5.6651034044543565 0.3686298201724905 20.736404131756018 -5.0 -95.28599325911102 -5.0 42400.74318405298 348.1579442427353 -275.22145547592584 12.655145327838698 340943.39638621244 152732.68272945506 -3945.0867168895657 5551.659362594345 41311.64678501501 497.8003614803307 7.2532985247022115 0.18023824814540082 11.992129771503143 0.7463987038285811 -3.2116664161430637 0.037824227732381234 2501539.812258862 -5.0 4.127278508534974 -5.0 0.21949298771287495 -5.0 0.332251317079146 -5.0 0.24223048714708284 -1.0046897866369306 -25.472808263512036 176.57198651822205 25.71503875065912 -177.57667630485898
20180427-12 20180427 20180427 OPH_CORE_20180427_00012 2458235.9351272993 37.0 0.063 0.01125 0.1953 -6.992814074660572 -1.1466291037741883 1.0318771609025406 0.021489681121846026 0.9559811133825343 0.0013050120895391482 1.0526344961515117 0.40243507545369134 0.9509773692791105 3.1584108163721543 2.0 -8.0 6.0 -9.0 1.8936296260551444 0.16995729012014726 -7.739957430373124 0.37200745037134136 6.220609135205763 -5.0 66.42230002206225 -5.0 49672.79662212569 396.17604157300616 -320.11529697712507 14.400548543886657 86487.54180501791 5083.961793897142 -855.8329184549484 184.79623019692508 48454.48566390357 551.3797481135658 7.268438905349419 0.17124085783185447 11.895501938931531 0.6890593966760251 6.220892989630088 0.03624326578706751 89145.3642319099 21042.141785687032 5.8796134094709815 2.0717368559996054 6.037292277807363 2.1939215268120837 1.0983282203563909 9.535092636538566 0.3191111218345668 -0.7801277088806273 -0.4412182704115253 -150.8446000441245 0.7603293922460921 150.06447233524386
20180614-24 20180614 20180614 OPH_CORE_20180614_00024 2458283.8090277985 39.0 0.08 0.01006 0.2735 -3.1909935452881384 -0.16334196973843973 1.0544862680752345 0.013614881601720467 1.1762559730824758 0.07606321124758685 1.0734420017779989 0.41531626979992026 1.3845655132383423 6.524335079685431 6.0 -7.0 8.0 -8.0 6.050169079025039 0.16978537344570563 -6.544373472171827 0.3716378761091619 106.99728447830203 nan -90.39873998506664 nan 51561.59283427388 416.63559280999885 -332.4118640109963 15.144230049930835 141655.04464748356 14563.18660793226 -1645.7428555447257 529.3552717605788 50292.13623273537 575.0775656870117 7.25924390149518 0.17135502700066044 11.94509524406417 0.699374597813156 3.059001114811274 0.0362942654717276 147413.7714201304 64951.89583124362 5.9339803132110465 4.079900735118459 4.835072552157532 2.632925523859639 0.344694920781444 1.9430378140445197 -0.15050723707511793 -1.3668795834845184 -197.99456895660407 164.79747997013328 197.84406171952895 -166.1643595536178
20180910-10 20180910 20180910 OPH_CORE_20180910_00010 2458371.6860994995 42.0 0.085 0.01125 0.3832 -2.327529607638945 -2.4243100322379227 0.9539874073581653 0.017045291947697584 0.8394492305745951 0.062424961692873426 0.9637894424613912 0.41419097698686436 1.0759960666652728 8.663345743571458 -1.0 2.0 -1.0 2.0 -0.6420462098227802 0.17001270506257948 2.0194189460308962 0.3894373666117092 -57.85444495209964 1.4820626981670553 -37.53752208918473 2.428292097371283 44455.823542110826 374.62516846807983 -270.2180181815011 13.617198917523853 96832.7492945014 15499.935545931987 -1057.3290335954966 563.405031944612 43378.319248696695 469.1378387145376 12.877345574711399 0.8197827331546191 7.402628986109942 0.170061925429538 -1.652246855682981 0.03302967634509519 102437.62078197215 67775.57408800458 6.039712584581859 6.554942596455096 4.893953273728844 4.068424151085367 -0.23747171420512203 2.7654743716385535 -1.0738613705316595 -0.05825683809268867 113.70888990419928 79.07504417836947 -114.78275127473094 -79.13330101646216
