# KEY MDate MDate450 File_Name JD Elev T225 RMS RMS_450 Steve_offset_x Steve_offset_y Cal_f Cal_f_err Cal_f_450 Cal_f_err_450 AC_cal AC_cal_err AC_cal_450 AC_cal_err_450 JCMT_Offset_x JCMT_Offset_y JCMT_Offset_x_450 JCMT_Offset_y_450 XC_off_x XC_off_x_err XC_off_y XC_off_y_err XC_off_x_450 XC_off_x_err_450 XC_off_y_450 XC_off_y_err_450 B B_err M M_err B_450 B_err_450 M_450 M_err_450 AC_amp AC_amp_err AC_sig_x AC_sig_x_err AC_sig_y AC_sig_y_err AC_theta AC_theta_err AC_amp_450 AC_amp_err_450 AC_sig_x_450 AC_sig_x_err_450 AC_sig_y_450 AC_sig_y_err_450 AC_theta_450 AC_theta_err_450 dx dy dx_450 dy_450 ddx ddy 
20151226-49 20151226 -1 NGC2024_20151226_00049 2457382.9589236006 59.0 0.117 0.01283 -1 0.0 0.0 0.9654794657825282 0.008469521448471781 -1 -1 0.9488414927583994 0.8563545324142697 1.2352400895348747 13.668515604244249 0.0 0.0 0.0 0.0 0.0 0.3096097197603601 0.0 0.46723993164522937 0.0 0.32854861551749387 0.0 0.3347861589758296 204171.96782927864 1635.9232455286242 -1205.425357483136 59.46395044457363 10553998.109142015 248348.15988983444 -109043.76942867239 9027.173227657215 197437.17764088124 3083.9991056666754 13.820224869454323 1.3003872434749055 7.8542922313642185 0.27602803223165684 -5.128185547770904 0.06413002730711345 10588788.254251095 895521.900448394 4.837754721989626 0.5019590887677582 9.055563208193696 2.1535878334597838 15.268203510475225 0.1584595621074803 0.0 0.0 0.0 0.0 0.0 0.0
20160116-22 20160116 20160116 NGC2024_20160116_00022 2457403.8056133986 64.0 0.057 0.009128 0.1022 2.3279916608003663 -4.863322689131263 0.987745389646519 0.013624860225072206 0.8521322994812506 0.03797673731487932 1.010312177208651 0.91853770564314 0.9060346418135422 7.4611338996696475 11.0 -7.0 15.0 -7.0 11.047377711207389 0.328782394424968 -7.481093472498571 0.503432890485754 15.157001452355729 0.2842282008525691 -8.109355865930212 0.5050539056709586 243417.59248072357 1863.7606508664433 -1359.9030776003099 67.745579579809 6815514.31376812 100517.3983680417 -59950.72985203732 3653.693116810219 236217.49256008232 3107.513204623799 14.05695015734987 1.1485330130768918 8.000080481265174 0.24359702813934644 -11.413465776544816 0.05588655174120279 6743933.171790352 76644.4042247816 5.402947753658651 0.0835842336087278 11.213014102191815 0.5379506584290172 -6.655781834946459 0.021865429325989887 -0.14213313362216695 1.4432804174957141 -0.3140029047114581 2.2187117318604237 0.17186977108929113 -0.7754313143647096
20160206-13 20160206 20160206 NGC2024_20160206_00013 2457424.704884298 52.0 0.043 0.01114 0.0864 0.6799352104725087 -4.468090371197153 1.0303573821522127 0.009868945729929102 1.0465778012748361 0.05746138640990715 1.0291138307205567 0.8886189541365226 0.965235695439389 7.091793276632526 7.0 -14.0 9.0 -16.0 7.255462083329775 0.32354225833454076 -13.693186030623082 0.48452539372975567 9.3932485669159 0.3110648288570452 -16.037018918980692 0.4995692175764398 229871.84526708303 1835.3209819657297 -1409.0116366979084 66.7118306019668 6366794.531951864 101532.04704907275 -67704.23081638447 3690.5744218874647 222232.0924373836 3557.123741900004 7.714162265157448 0.2699784841885743 13.269033484705286 1.18322363292775 2.7198123770637266 0.0655858827860353 6278002.270402975 133108.07267419822 4.925329543616734 0.12990071216129767 9.752269119691297 0.6679544423075991 -9.840289408856847 0.03814561429409407 -0.7663862499893241 -0.9204419081307549 -0.7864971338318014 0.07403783796138441 0.02011088384247728 -0.9944797460921393
20160229-22 20160229 20160229 NGC2024_20160229_00022 2457447.7382407 67.0 0.044 0.01128 0.0747 -0.010667883098663834 -2.5978561092575525 1.0720867165348102 0.011533321508377603 1.067239872025756 0.03660003505963641 1.0666407975990204 1.0042248622949548 0.9854048351101896 9.16849356242745 -3.0 -2.0 -2.0 -1.0 -2.9251866349783597 0.3311803539678301 -1.8812277364141323 0.504308192264625 -1.6854488615801415 0.3085809951085549 -0.8578158247812269 0.5480559269735903 247382.0929479009 2146.8708609922064 -1509.633650613686 78.03631424767892 7214255.025116293 133902.34021619978 -70453.41249448812 4867.197808318853 239200.18989444265 3940.5635722841375 13.760679954535066 1.3484429891814915 7.6428476388250255 0.2712283937882785 -39.69606508947953 0.06354409643322 7141718.096028641 121630.1078884148 11.58355952021174 0.8768729514703938 4.970895588658757 0.10577668813913403 -14.526424185631154 0.02722556679051378 -0.2244400950649208 -0.35631679075760303 -0.629102276839717 -0.28436835043754627 0.4046621817747962 -0.07194844032005676
20160325-21 20160325 20160325 NGC2024_20160325_00021 2457472.782083299 40.0 0.057 0.01187 0.2028 4.894762218040409 -3.794386857168686 0.9299443719513029 0.012002167490530723 0.8996994533752936 0.02197816577625328 0.9368698287057872 0.8390829305738605 0.903788274611233 6.53788096292184 2.0 1.0 3.0 1.0 2.0999608240668977 0.30334123097674986 1.2162672538983088 0.46500821547637444 3.4050954727802605 0.2627063546045434 1.1398861060098113 0.44947426466555124 199971.22921574058 1583.5285159760283 -1176.423420813094 57.55946028373236 5773173.427238313 87869.65835530269 -59665.8077345126 3193.962161657953 193670.46633885216 2804.796055381162 7.823383384544277 0.2538559843014074 13.68122153184053 1.1780691950754454 -16.1107183368882 0.05892466652900203 5754740.107392783 102172.72844140982 4.8886863526407955 0.10695912683015787 9.467438351604955 0.526626670219195 2.7633023997466277 0.03172050131390225 -0.299882472200693 -0.6488017616949264 -0.810190945560521 -0.27977221201962266 0.510308473359828 -0.36902954967530377
20160329-10 20160329 20160329 NGC2024_20160329_00010 2457476.674467601 64.0 0.053 0.008497 0.09957 1.5555881070196884 -2.8644789812287907 1.0037023736837842 0.02000669340790256 0.7457779956671068 0.009659954285297135 0.966405971571985 0.8658484251776334 0.7101486717318797 5.712857489424238 2.0 0.0 4.0 0.0 1.929064091373732 0.3082314935573038 0.10030897273841788 0.46663939632904705 3.94262018968206 0.2727949236992243 0.03814323140360898 0.476294693917227 221418.10077924276 1683.431191373079 -1248.6153137107137 61.19080907861936 3753373.1464946903 60997.10156390831 -37655.92145885363 2217.1752698097253 214246.3489636995 3160.6492106089713 14.172657482281098 1.321470558182466 8.079251853182738 0.2804024670090677 -5.125271084351754 0.06362684472401425 3741908.712834179 54841.29888577471 4.898613930670101 0.08864688917481099 10.145332358168567 0.5209582804058935 27.88147273283878 0.024949876605041724 0.21280772587880392 -0.30092691821525364 0.11475962063587986 -0.07628646280721796 0.09804810524292407 -0.22464045540803568
20160427-12 20160427 20160427 NGC2024_20160427_00012 2457505.693888899 39.0 0.052 0.01342 0.2522 3.08295928127772 -3.808225813645816 0.83941949328283 0.009798749892129867 0.5902146429298805 0.027733863393714985 0.8310385773109658 0.8132146876959854 0.6149347699936087 5.656263916479818 1.0 1.0 3.0 1.0 0.8935062828394962 0.2827615427807928 0.9733516062298122 0.4502203650225813 3.3235659434424747 0.2875395564720933 0.7175504219084416 0.5441304571113291 184024.3615000619 1368.4959398095161 -935.4019279966273 49.74327099081533 3783294.4333420023 52708.54294033181 -28682.985563301063 1915.895590581163 178975.94955322216 2065.1790619051944 8.341300379682174 0.23943045978901337 15.147325704010965 1.2685748208174368 -6.665290960118874 0.0497023253837289 3774704.4118397003 46974.69058482744 12.28244393234396 0.745334250527211 5.674636132647994 0.10168464341174167 -8.263741201053799 0.025484244535448494 0.31948115148151146 0.07994518131056338 -0.6471318868849494 0.5648991561831167 0.9666130383664608 -0.4849539748725533
20160826-29 20160826 20160826 NGC2024_20160826_00029 2457627.2134028003 67.0 0.092 0.01181 0.2432 1.8435510478663368 -5.039556788890646 0.990322360980081 0.022065136025845977 1.0591514872413257 0.014361412024169028 1.007794004873656 0.9287540805804833 1.058744922587857 8.118465241421525 8.0 -4.0 9.0 -4.0 8.29227265386072 0.32828022468832596 -3.9049526360178675 0.49742695544138615 9.58921337116655 0.30051434215271905 -3.965977857164461 0.49195698396237436 221282.7062087066 1879.9733517247805 -1353.3919369120986 68.33489366216399 6927978.905461718 127062.592998577 -80911.30702069036 4618.580734386765 213934.97887527512 3511.8427149770896 7.660826689677568 0.27180534049924887 13.615807348611577 1.3024649992161232 -3.5696724583851607 0.06447413016560682 6952060.087650984 150283.01936468767 4.424619747837722 0.10920210674775233 9.071732236119688 0.5536277744269659 -6.720625498934549 0.03321245979339495 -0.8768179615821623 -0.2851420919463976 -1.1784267423331016 -0.06804428567107834 0.30160878075093933 -0.21709780627531927
20161119-99 20161119 20161119 NGC2024_20161119_00099 2457712.1103472 47.0 0.067 0.008818 0.1759 2.620444599441902 -2.751990828568756 1.0017959250622963 0.016592042852615143 0.9490833910183809 0.021323847763023897 1.0192294458198983 0.9627511708506128 1.0070952037567413 8.335667859908094 1.0 2.0 2.0 2.0 1.0532726717900687 0.31713903035023594 1.9303162887263454 0.48954855100854144 2.1897426773127506 0.2934652115650814 1.696555442011288 0.495369017005722 225164.64423958617 1970.0523821625645 -1383.0857461145456 71.60916405253651 6366209.967189434 124319.01366568128 -73471.00374338264 4518.854768632491 217959.46483512124 3439.015529431085 7.572181498329542 0.25427070166259036 13.609712935255962 1.2601059863691995 -9.836089761588152 0.05943423404907054 6414973.826072864 110764.31572795512 9.474164741051398 0.5022851707120198 4.3600988504292575 0.08479661064281067 -11.414819955699988 0.024695370055297875 -0.159818015370206 0.20905113382096374 -0.37948535462550126 0.6068891159774239 0.21966733925529525 -0.39783798215646016
20161126-53 20161126 20161126 NGC2024_20161126_00053 2457718.9750694 68.0 0.063 0.008582 0.09418 0.755937592521003 -0.7091294370401039 1.13541806238978 0.029335680967867282 1.0708830918075813 0.03101379419821996 1.1152547176017442 1.04014783593642 1.0061416019804192 8.82500136375915 2.0 -4.0 1.0 -5.0 2.0580213052659246 0.330645239784496 -3.7134324886786203 0.5035119669732508 1.2456005884061483 0.30157336210465097 -4.747220610485698 0.5203688761673974 278620.81033457915 2321.3253740115397 -1645.1426482198074 84.37753737989995 7367317.157467068 131496.90868374752 -73337.00769459878 4779.763073681651 269394.0554949385 4301.688492297689 14.023505138452773 1.3783166426154367 7.822915734362409 0.27879262653110176 -20.848557583795724 0.06442973610488702 7294715.160173241 118018.273721911 11.066862553880803 0.726833694652964 4.941385781262976 0.0995203073397744 -14.541197041653591 0.02648288736002607 -0.17406391579777392 -0.8597025339641391 -0.4912011768122966 -0.505558779028604 0.31713726101452266 -0.35414375493553507
