# KEY MDate MDate450 File_Name JD Elev T225 RMS RMS_450 Steve_offset_x Steve_offset_y Cal_f Cal_f_err Cal_f_450 Cal_f_err_450 AC_cal AC_cal_err AC_cal_450 AC_cal_err_450 JCMT_Offset_x JCMT_Offset_y JCMT_Offset_x_450 JCMT_Offset_y_450 XC_off_x XC_off_x_err XC_off_y XC_off_y_err XC_off_x_450 XC_off_x_err_450 XC_off_y_450 XC_off_y_err_450 B B_err M M_err B_450 B_err_450 M_450 M_err_450 AC_amp AC_amp_err AC_sig_x AC_sig_x_err AC_sig_y AC_sig_y_err AC_theta AC_theta_err AC_amp_450 AC_amp_err_450 AC_sig_x_450 AC_sig_x_err_450 AC_sig_y_450 AC_sig_y_err_450 AC_theta_450 AC_theta_err_450 dx dy dx_450 dy_450 ddx ddy 
20170403-53 20170403 20170403 SERPENS_MAIN_20170403_00053 2457847.0582176 46.0 0.063 0.01018 0.166 1.2146489072219546 4.994292155764371 1.0281683202588836 0.007193906112576777 0.8435178582513385 0.03095131146806872 1.0167394594043078 0.21381322319967833 0.8896577991111878 1.7123234668596592 1.0 -1.0 1.0 -4.0 1.2424017280247597 0.1826988877501703 -0.8714489946493984 0.2169188980499945 1.2412983860466227 0.19612755880514485 -3.7836158653105656 0.24686935497331944 31435.097738502143 213.81350958784049 -330.3108417324824 7.771877926718099 1121424.4870464748 11843.987632286799 -15803.23270770556 430.5154799422645 30458.938057620675 876.029132056985 6.223281666315786 0.2963781638390066 7.205952999685984 0.42903989056069025 3.4093766832776766 0.21800560592006263 1149667.394657593 24021.742238585764 5.65546354465746 0.17353292539531764 4.476809564880557 0.1084533702595946 8.21373634665608 0.07684101505891225 -0.727205184074279 -0.3856530160518048 -0.48259677209324536 -0.4327682693788688 -0.24460841198103367 0.04711525332706401
20170417-44 20170417 20170417 SERPENS_MAIN_20170417_00044 2457861.0236110985 49.0 0.057 0.008945 0.1042 -2.130811420014994 0.05495032315319115 1.1179315469716435 0.008603151506755452 1.0006315119249924 0.023915827049524382 1.090030058521934 0.22887402213257532 0.9689165819540984 1.7935066218781621 0.0 1.0 0.0 0.0 0.1956146730668138 0.18926270034078257 0.9859910563545213 0.2209693471094841 0.1368069658533102 0.21110907827234324 -0.09025214316972097 0.25493491076895425 34466.04685446235 247.461734623457 -386.13997600159 8.994952619811112 1243508.1801350266 13554.711202802457 -18866.712945780364 492.6983422573468 33440.54768524851 1069.851468061416 6.824911881994337 0.414571945277874 6.01158929094826 0.3037381645328851 8.147138459137798 0.2691586984704872 1287024.5339826702 29178.895497799433 5.260704633615363 0.15826205933305043 4.287445157313703 0.1093040945381585 2.0128635851675085 0.09328056760293765 -0.5868440192004414 0.042026830936436 -0.2736139317066204 0.18050428633944193 -0.313230087493821 -0.13847745540300593
20170505-35 20170505 20170505 SERPENS_MAIN_20170505_00035 2457878.9396180995 38.0 0.046 0.008076 0.0733 -1.7131545320789807 -1.7057516455845942 1.1620745109933568 0.009345200008527958 1.251224239233213 0.0182478917773497 1.1529551011246166 0.23562698180031738 1.1352943726764386 1.7365262949677447 -2.0 0.0 -5.0 0.0 -2.0877496992877127 0.1867686939739903 -0.0523313981387048 0.21318336403727375 -5.3761079500348785 0.2045204347233717 -0.11551384256031838 0.23451534430959708 37741.5549744171 271.19255838692123 -437.549467978867 9.857541089443707 1672260.8992946097 15459.773634381423 -26179.73208142492 561.9451903143446 36631.81681499639 1260.483524058264 5.980318128066457 0.3264101634529526 6.545947208668796 0.4082525864746019 0.2296624900388494 0.38339865195264755 1735515.8545165109 45646.94545378245 4.80834661502867 0.16019961139757957 4.441740141378824 0.13683834722728747 -13.91356728064472 0.2586447969713483 0.2632490978631381 0.1569941944161144 0.752215900069757 0.23102768512063676 -0.4889668022066189 -0.07403349070452236
20170519-30 20170519 -1 SERPENS_MAIN_20170519_00030 2457893.1211110987 55.0 0.105 0.01207 -1 -0.8411224432794526 -0.4945215025928958 1.036332909817546 0.009857873428820857 -1 -1 1.0295921264725305 0.22139656075657208 0.9877238242478437 4.636377328826527 -5.0 18.0 -9.0 21.0 -4.989443637868931 0.17907978185685647 18.03337919469581 0.21461929664660617 -9.152295218185401 0.27457075324687485 21.20835650582859 0.3491619253241675 30106.24810475925 224.54996074343882 -339.78631950660315 8.16213569173604 1177243.4854940544 35745.08579027931 -19633.458244140682 1299.2932156383 29189.917352070428 967.536073323103 5.974534825334758 0.3172841834451554 6.83600781320053 0.4494071308214887 -3.121925004059786 0.238452053095628 1269742.2948086867 172084.19028619523 3.8851031041707884 0.564167620953995 4.6358995995974155 0.7875831933003203 -31.490343938959203 0.5644442826478377 -0.03166908639320809 -0.10013758408743456 0.30459043637080185 -0.4167130116571798 -0.33625952276400994 0.3165754275697452
20170602-41 20170602 20170602 SERPENS_MAIN_20170602_00041 2457906.8700578995 39.0 0.079 0.01011 0.2478 -3.001155469101636 -1.7696639587172935 1.0690494967013913 0.012877398228803464 1.1354687751760573 0.03164829079371881 1.0818787464356512 0.24296949978447693 1.2164556578664278 3.056470161952629 -2.0 0.0 -4.0 0.0 -1.8943068443163327 0.19052905878030535 -0.17958699885986107 0.23307642409029314 -4.0769240342639534 0.24459573892563105 -0.18865344615090862 0.3239967122811183 33879.333660593926 260.507370494951 -379.71536408149706 9.469146598562885 1789269.0063740024 29216.277792964822 -30180.82513358047 1061.9784662720845 32922.29194380299 1038.1944451637899 5.903005907992996 0.29227553585814864 6.923939883811018 0.4404443422340553 0.09188129986714132 0.1937170025284588 1917588.3420883964 77933.39557191562 3.7128892507690656 0.15642358864706277 4.939323286111809 0.27021494132450924 -0.009960431962108527 0.10496054171291526 -0.317079467051002 0.5387609965795832 0.1538480685279069 0.37730689230181724 -0.4709275355789089 0.16145410427776596
20170616-25 20170616 -1 SERPENS_MAIN_20170616_00025 2457921.0524884015 54.0 0.1 0.01061 -1 -0.18477319673445639 3.4037069937512894 1.01435790999261 0.00324685543837283 -1 -1 1.0117832899237953 0.2195217903333916 1.1075015669136388 4.6460785636141 -5.0 17.0 -9.0 19.0 -4.974644422621992 0.18054495023764355 16.796121295231046 0.21807197048792232 -9.335428112945465 0.26073362492527635 18.815224992721596 0.3306087344726063 29686.259781153338 218.31649839591645 -326.6927614083292 7.935556490041985 1577816.8147930992 40318.745533323796 -24874.97094786394 1465.5405386528294 28776.45906967212 910.6930559618552 6.045620223867057 0.3103959520258256 6.990565726838626 0.45221789068012774 0.08438274444093065 0.21699401391167725 1668570.1810851519 186661.62644216346 4.953641800708352 0.7415897919338681 4.077407769793706 0.5006513105462622 -4.762052701924789 0.4314314213577769 -0.0760667321340236 0.6116361143068616 0.6708562258909296 0.3695500145568076 -0.7469229580249532 0.24208609975005402
20170705-27 20170705 -1 SERPENS_MAIN_20170705_00027 2457939.9728008993 59.0 0.112 0.0112 -1 0.23574804730783402 2.6300930186069937 1.0121676911447361 0.007729410542156686 -1 -1 1.0164823166214672 0.21960958190529437 0.9426945392338287 4.950900223414339 -6.0 17.0 -10.0 18.0 -5.889458548782443 0.1821355058824426 16.851508908003353 0.2180698441788156 -10.180494612306688 0.2853094108458869 17.674423749656 0.34791002035426466 28930.013750137667 219.54730265454728 -330.122633463574 7.9802947327003775 1019847.9781217996 36367.69421706751 -17823.166129580197 1321.92433424232 28063.64256995029 946.615768263137 5.932491834590079 0.31759851472119704 6.774710904298968 0.4469131386629827 3.1871691211508684 0.2447299812768382 1118247.5424968158 183984.44568026275 4.417285163307934 0.8743914065762038 3.7295535838144165 0.6460731322784959 -1.4951518277376223 0.705915628212888 -0.3316243536526713 0.44547327598994 0.3609892246133768 0.6511525006879992 -0.6926135782660481 -0.20567922469805922
20170721-17 20170721 20170721 SERPENS_MAIN_20170721_00017 2457955.9226736017 60.0 0.099 0.01033 0.3741 -0.4902133037734355 1.383439959812026 1.0226416430195615 0.001880563326072722 0.7960724946864988 0.02248653718957813 1.0321510159721468 0.21445303507906044 0.9884958157522694 2.821995662678148 -6.0 17.0 -10.0 19.0 -5.885254950093611 0.18299804038140527 16.89379294473403 0.21668796056756925 -10.056906786121516 0.24554955407342346 18.801461320176003 0.3120955379683379 30797.52738853701 218.11561422621574 -341.6888251130579 7.9282544584765695 1165989.7238632394 21774.356603495064 -19665.25756693146 791.4730965473761 29863.0678338175 950.6227745327046 6.8722666154314105 0.43593779992302745 6.06047072081904 0.3148389734565565 1.504339086154779 0.2492267303184446 1245108.918789541 84719.40246707547 4.801396464903068 0.4161837300193618 3.8307111909586133 0.2760772148349145 20.179361326421997 0.22718279039231074 -0.344235149719168 0.3186211657979072 0.11381357224303201 0.3970773596479944 -0.45804872196220003 -0.07845619385008717
20170810-24 20170810 20170810 SERPENS_MAIN_20170810_00024 2457975.8875347003 58.0 0.083 0.009289 0.2368 -0.48847801177824396 1.4325471164680692 1.0284669305395888 0.008179075895256823 0.7773088793656157 0.037592631536097335 1.0327351476993007 0.21825543175560422 0.8975723102880105 1.8833649977378173 -6.0 18.0 -9.0 21.0 -5.752336714354669 0.18642599377892555 17.678090495545263 0.224607466113578 -8.933709460384165 0.22844818739612763 20.521699285512398 0.30068642918871774 31082.591701979894 222.12421734112604 -342.1238651004728 8.073962749881282 1064211.3708815456 13147.569803591956 -16096.951881973564 477.8992108714313 30165.37069238685 921.559863774951 6.019782591526332 0.29693051791527564 6.971569459292824 0.4344564201862784 -3.0808903720860203 0.2055289227682766 1112401.2886551144 39319.29106191311 5.221063883019134 0.261892234944812 4.187881761117826 0.16468750312426272 1.5686125325519586 0.12240068912909406 -0.7429898569359921 0.965728513364212 -0.13258107923167017 0.9566014289752047 -0.6104087777043219 0.009127084389007223
20170825-16 20170825 20170825 SERPENS_MAIN_20170825_00016 2457990.6915393993 56.0 0.076 0.009021 0.1413 -2.9720130134362814 2.654064402542966 1.1021902108302246 0.007516309427721522 1.0268119807872453 0.04073196600714224 1.1049671340743554 0.24201791383575164 1.1094946643171804 2.26684666964852 3.0 2.0 1.0 2.0 3.2991085230376314 0.1825306373045491 1.7135082594900268 0.21786495052843588 1.1453211862407215 0.21160852380811854 1.6771247776549103 0.2746222488778026 35428.12297920164 265.67886979337777 -398.05278805369124 9.657124798408747 1545129.7848542598 19708.25748977875 -24967.428845724862 716.3727400180042 34368.137778048076 1116.2694697133138 6.881813782299218 0.44019350729931617 5.95920616102179 0.3058630912565514 -17.090893120620734 0.2288454517596504 1623087.6275020263 40469.09047291801 5.067532417709071 0.1723705553397966 3.988737107137262 0.10724572936266788 -4.567772661884216 0.07897741045603988 -0.8973255691128941 0.8594752215299195 -0.2906423724814431 0.6457504446901794 -0.606683196631451 0.21372477683974012
