# KEY MDate MDate450 File_Name JD Elev T225 RMS RMS_450 Steve_offset_x Steve_offset_y Cal_f Cal_f_err Cal_f_450 Cal_f_err_450 AC_cal AC_cal_err AC_cal_450 AC_cal_err_450 JCMT_Offset_x JCMT_Offset_y JCMT_Offset_x_450 JCMT_Offset_y_450 XC_off_x XC_off_x_err XC_off_y XC_off_y_err XC_off_x_450 XC_off_x_err_450 XC_off_y_450 XC_off_y_err_450 B B_err M M_err B_450 B_err_450 M_450 M_err_450 AC_amp AC_amp_err AC_sig_x AC_sig_x_err AC_sig_y AC_sig_y_err AC_theta AC_theta_err AC_amp_450 AC_amp_err_450 AC_sig_x_450 AC_sig_x_err_450 AC_sig_y_450 AC_sig_y_err_450 AC_theta_450 AC_theta_err_450 dx dy dx_450 dy_450 ddx ddy 
20151226-36 20151226 -1 OMC23_20151226_00036 2457382.8616204 62.0 0.109 0.01162 -1 0.0 0.0 1.0215580205421393 0.011038462943458014 -1 -1 1.0119049033217267 0.4092241963002166 1.1784653872598632 9.41032294771326 0.0 0.0 0.0 0.0 0.0 0.1796784288694216 0.0 0.2606013234078125 0.0 0.252337631533698 0.0 0.25027917663677063 72470.19543025435 551.1737506586475 -599.2059404698608 20.03453907288514 2260145.878449227 82594.09815052792 -25445.479564559744 3002.2015429701323 69965.71999289507 1477.0307348574122 9.563289234017821 0.6511146801777776 6.763883859269928 0.2609396269945343 -17.60640766693502 0.08970190462050558 2340505.26181277 347295.7178462053 4.456388971415114 0.7676193432356614 7.2476530903043015 1.9755257683040062 -3.751730748950293 0.3166583650617461 0.0 0.0 0.0 0.0 0.0 0.0
20160116-19 20160116 20160116 OMC23_20160116_00019 2457403.7694792002 56.0 0.057 0.009248 0.1001 0.47724017368344057 -2.37968348386719 1.0057105376499758 0.010068892134468233 0.9876924992488169 0.012657740764282308 1.0110034259094294 0.3909812112264813 0.9955324136252792 2.617637103637564 -1.0 -4.0 -2.0 -4.0 -0.9956874609154056 0.17681844076569705 -3.79379068032722 0.2608438094110893 -1.985653703695732 0.3147461980002222 -3.9218643729526264 0.3952358794989125 75272.49703714145 526.146055718684 -598.1671086686148 19.12481081625011 1612949.7333941467 19483.298578744078 -18299.017007656395 708.1957464681261 72798.56969375355 1373.4958620231791 6.909785015025878 0.2477873521976488 9.700982628009456 0.6184800012693255 -0.2618403936656501 0.08051349758922519 1613274.3073172895 30172.121143138083 7.795504288225486 0.30661357757796043 4.836264501381601 0.11138711192407715 -8.40209147625383 0.043995383865207446 -0.012937617253783174 -0.6186279590183403 -0.02869259260853596 -0.1562712540947473 0.015754975354752787 -0.46235670492359304
20160206-12 20160206 20160206 OMC23_20160206_00012 2457424.6887153015 47.0 0.041 0.01156 0.09347 1.0974368732480215 -3.8150819696126472 1.0077195789013884 0.006409009339564273 0.958117319625593 0.01327726340758274 1.0023521671921998 0.4058925892934062 0.9215401155626299 2.7438932580765605 -3.0 -7.0 -2.0 -8.0 -2.94037622246168 0.17810512837707151 -6.9246276326714735 0.2599451180377875 -1.8001918383362465 0.3499322142552631 -8.269132633471372 0.4158263256026837 72501.58558471368 541.6626245043551 -588.243521144723 19.688820250322866 1346434.3833719997 18942.634517881746 -15742.293421400434 688.5432256234309 69990.58900758272 1445.0336970019937 6.831517886334949 0.2635576234225754 9.725284173566044 0.682233887934477 2.88113803999596 0.0839740642802558 1350830.778294397 26524.449702582828 4.666233512576904 0.11002858263523418 7.857201596718902 0.3192346291715877 -13.174523860625177 0.042138095014878925 -0.17887133261496047 -0.22611710198557944 -0.39961632332750696 0.5382652669427443 0.2207449907125465 -0.7643823689283238
20160229-11 20160229 20160229 OMC23_20160229_00011 2457447.669282399 59.0 0.043 0.01236 0.1221 -0.551694907530692 -1.0194051030144877 0.9114885608337652 0.008765934741099242 0.6732136029021375 0.013590373459842908 0.89905250036552 0.3907022832063972 0.6826090333100445 2.4671078093334766 -1.0 -4.0 -3.0 -4.0 -0.9486045366730593 0.17080785950546828 -3.6792330914170748 0.24919105483969944 -2.824788763137718 0.3239202745358553 -3.6894699111296916 0.4131580786386285 66302.23838026695 469.0980533044666 -476.1645177147305 17.051180817538032 974062.135898443 12733.63580775823 -8799.343379168726 462.85318490938363 64116.92584582302 1111.4922318316874 10.596239007485146 0.6971304468254427 7.305949898684928 0.25748437691784926 -5.078922985651708 0.0806605834273031 976514.8142030229 15091.545097846738 5.3003344969616695 0.11000442630144101 9.532487732212914 0.41769994503932484 -10.024240535473725 0.03634145008562157 -0.15418638998082201 -0.9623007257487757 -0.3504224737245636 -0.6210601777406168 0.19623608374374157 -0.34124054800815884
20160325-15 20160325 20160325 OMC23_20160325_00015 2457472.735949099 51.0 0.056 0.01094 0.1455 4.615651125661402 -4.81958625182221 0.9596143497139786 0.007784448383769177 0.8522899703424259 0.008611459480720157 0.9578551121391289 0.30316069565610143 0.8284765374949514 2.4022848082687855 -2.0 9.0 -2.0 12.0 -2.0491905569792266 0.16362510253310308 8.743729433496725 0.2243429025596934 -2.2321486132110238 0.31052405297185875 11.61623248018256 0.3982186649824931 59586.81364561634 387.088676816221 -538.5137659821271 14.070233198045981 1135026.5348809436 14954.162945470338 -12799.61442737935 543.566813967099 57558.129446393585 1344.08230119303 6.604784111487239 0.2650449586724922 8.496535919943142 0.48561214705539385 -3.679800393788349 0.13856142331556828 1134831.8932350753 27804.12254366442 7.9657650634916735 0.42275702461453674 4.822385705205898 0.14526459683680515 1.0171182675634451 0.05548477487550426 0.14757167093767976 0.7688116995098255 0.4642972264220475 0.767535039634879 -0.31672555548436776 0.0012766598749465174
20160422-11 20160422 20160422 OMC23_20160422_00011 2457500.7114120014 35.0 0.05 0.01136 0.1656 3.101173376836198 -4.68538926891084 0.9575790080383347 0.00651652163446756 0.9293605674979444 0.010170622998985288 0.9773012906647469 0.31533882062493895 0.9148249960330028 2.8480046333120606 -7.0 7.0 -10.0 10.0 -7.0502333928540395 0.16548287238541218 6.943494185888255 0.24208619669130585 -10.20623752816141 0.3277744651538078 9.587651896289714 0.412176867474184 63242.148930123774 410.58355791219395 -559.9766144104358 14.924245344341475 1355422.4960764858 19521.923363300888 -15519.777609157916 709.5997176800377 61224.78022297046 1298.924369613595 6.612519516133506 0.24627305235058727 8.602107261315167 0.47907584192806785 -9.826129741235158 0.11344423100143476 1364891.6108773358 48635.697417532916 7.7372817350267695 0.5647376854414766 4.70457104250423 0.20221897590353577 -2.150240173365134 0.07928936178175984 0.15070017856211848 0.16951744233523414 0.412475056322819 0.8246962074205726 -0.2617748777607005 -0.6551787650853385
20160826-20 20160826 -1 OMC23_20160826_00020 2457627.149050899 52.0 0.106 0.01442 -1 1.044320862792239 -3.7784555289887582 1.0099971463934483 0.012336424766100298 -1 -1 1.0015464196872574 0.39318433996879604 0.9424229118503771 10.251783083977378 0.0 -5.0 -2.0 -5.0 -0.048389493614934054 0.1821762547367288 -5.010819973487742 0.26303484526821735 -2.0 0.4119500214940589 -5.061767833443696 0.5015558930454316 67811.98801161961 524.2930148297223 -587.3234989147297 19.057454715411136 1248298.1879107994 72334.84702892584 -16444.39830570662 2629.2894439454403 65366.09410008873 1522.3951322927612 6.621325645467785 0.2755020958430402 9.26500017496573 0.673402238601517 -3.408647055595302 0.09450127568705444 1290115.4260624202 332732.1301016423 6.570186163103548 2.835588344793463 4.169257819285051 1.19057153122125 10.487199435352434 0.5253162552171542 0.14516848084480216 0.03245992046322499 0.0 0.12353566688739193 0.14516848084480216 -0.09107574642416694
20161126-52 20161126 20161126 OMC23_20161126_00052 2457718.9526851997 63.0 0.062 0.008352 0.09578 0.4525208988064875 -0.4908831733329374 1.1100753344746055 0.008608570397056642 1.0336090944911924 0.009359261683567224 1.11583769572178 0.455112887989625 1.0303854726739161 3.299264625797733 1.0 1.0 0.0 2.0 1.1622992043479883 0.17947325372560294 1.0850873006261281 0.2626250596566477 0.3047803545923671 0.3430677165904524 1.827623771305099 0.42451347858098476 87804.50433377536 674.2675302157174 -725.0164947862892 24.50885787776783 1588546.3489132402 25395.17278301111 -19569.9494437416 923.0856468777959 84756.22271203292 1795.3581328595103 9.591196612199882 0.6545415559889446 6.7696860856740635 0.26181602882218785 70.3418311442465 0.09067205445152338 1600881.5384280798 32848.931431875375 4.410186367393541 0.10459310725102089 7.864380036209757 0.3327458940809674 -16.314669444348016 0.03812438281257393 -0.48689761304396484 -0.2552619018783844 -0.6095607091847342 0.3447524573898022 0.12266309614076931 -0.6000143592681866
20170206-21 20170206 -1 OMC23_20170206_00021 2457790.731446799 60.0 0.115 0.01159 -1 -0.47525025267452026 -2.807297831781333 1.0162574634523651 0.005906064644995517 -1 -1 1.00950949498593 0.3795567511975165 0.8651307568078992 5.723494097486067 0.0 -2.0 -2.0 -1.0 -0.020460941581404768 0.1791092533657205 -2.0557669345333807 0.25674901450347176 -2.061218309952693 0.44833229314340534 -1.306762727881818 0.5324430784706433 71438.82308725188 510.0373850950653 -596.4475380725423 18.539279052013764 1073133.3338723138 37158.32240086094 -13922.31250302644 1350.6627538574035 68961.17190628433 1461.069493873705 9.374817037791994 0.6232636951610202 6.772396673136815 0.26350801663790135 -1.8788375036524934 0.09347319806962509 1115512.2667906184 154857.70443823695 6.703858064424875 1.5133109052681493 4.146327104406945 0.6403118618154945 22.913013813533787 0.2775685754739188 0.061382824744214304 0.167300803600142 0.12243661990538612 0.6135254557636358 -0.06105379516117182 -0.44622465216349383
20170318-12 20170318 20170318 OMC23_20170318_00012 2457830.6846528016 64.0 0.102 0.0115 0.4161 3.158122988996289 -2.6219241336988204 0.9542825264973365 0.004370162969735039 0.747910608012197 0.013230171093436825 0.9606471648857177 0.34492582379570813 0.7180822001406262 3.429658060177445 -10.0 5.0 -13.0 8.0 -10.076455040510865 0.17266001415800994 5.063683191326874 0.2517544854902162 -13.362305720743223 0.4396259051764975 8.0 0.6567192910504415 64277.40343299617 441.66400550988374 -541.5695841447703 16.053984470540538 901576.5634297155 18588.81288281232 -9703.386527378703 675.682209287861 62185.77796144775 1260.9130958555863 9.10101561173203 0.5299751103243652 6.747670951997719 0.2465880767888497 -1.9808105991176894 0.10124448174581928 910592.5749224917 62811.519255054984 4.7879276515421445 0.40503940397713756 8.116538493260926 1.2064176305162049 15.07331978650893 0.15256783515737113 0.22936512153259514 -0.19104957398062083 0.7246114414864451 0.0 -0.49524631995384993 -0.19104957398062083
