# KEY MDate MDate450 File_Name JD Elev T225 RMS RMS_450 Steve_offset_x Steve_offset_y Cal_f Cal_f_err Cal_f_450 Cal_f_err_450 AC_cal AC_cal_err AC_cal_450 AC_cal_err_450 JCMT_Offset_x JCMT_Offset_y JCMT_Offset_x_450 JCMT_Offset_y_450 XC_off_x XC_off_x_err XC_off_y XC_off_y_err XC_off_x_450 XC_off_x_err_450 XC_off_y_450 XC_off_y_err_450 B B_err M M_err B_450 B_err_450 M_450 M_err_450 AC_amp AC_amp_err AC_sig_x AC_sig_x_err AC_sig_y AC_sig_y_err AC_theta AC_theta_err AC_amp_450 AC_amp_err_450 AC_sig_x_450 AC_sig_x_err_450 AC_sig_y_450 AC_sig_y_err_450 AC_theta_450 AC_theta_err_450 dx dy dx_450 dy_450 ddx ddy 
20160202-58 20160202 20160202 SERPENS_SOUTH_20160202_00058 2457421.2566782013 55.0 0.093 0.01171 0.3382 0.0 0.0 0.9642893940967802 0.010728024019502319 0.8878947464332253 0.004994712365481376 0.9197550373984245 0.20642202857307182 0.862109171927522 4.23972468136058 0.0 0.0 0.0 0.0 0.0 0.20523923465255353 0.0 0.2883375952323971 0.0 0.20050416729339238 0.0 0.20092087496763092 17296.487365664678 133.42412503227845 -137.99975013087908 4.849815167007478 445506.71181436535 16861.061872115188 -5224.156759720093 612.8804258906505 16691.207835448182 345.0258991158944 6.814987527928594 0.2634346264506736 10.102361935463327 0.772621576271192 -0.20072578735927293 0.07450534210305065 453587.19262527087 70212.46162536176 4.754094134115647 0.8903435816532371 6.821100858951002 2.1263822755696857 3.0436941912529116 0.37792029839690033 0.0 0.0 0.0 0.0 0.0 0.0
20160223-65 20160223 20160223 SERPENS_SOUTH_20160223_00065 2457442.2645138986 67.0 0.053 0.009764 0.08435 0.563076159277626 0.32939360881980373 1.0419106517375334 0.0115673394259348 1.0425733930343313 0.029064937903178496 1.018641728043997 0.23504954455106541 0.9468452491629732 1.5226808463227013 -5.0 8.0 -9.0 10.0 -4.975822178103442 0.1837030500925624 7.973177301203208 0.2612241393481459 -9.090642357897423 0.17610405378553923 10.017456051112674 0.26081799410783185 21546.319946686697 165.86831524602337 -164.48628848338157 6.029124614049095 661297.5314589184 6658.174055242336 -6315.593667588031 242.01705438245375 20817.371694684138 388.41809059738415 10.518155808739648 0.7652138922495064 6.933623460971428 0.24639912491779256 1.3071855469441171 0.06883205405765594 646612.5295970625 14786.057707469223 8.762639629921296 0.5796751326848499 5.7970013707757415 0.19811834709179277 4.481659332015972 0.06494345960248417 -0.07253346568967345 0.08046809639037633 0.1812847157948454 -0.03491210222534846 -0.25381818148451885 0.1153801986157248
20160317-52 20160317 20160317 SERPENS_SOUTH_20160317_00052 2457465.153171301 59.0 0.042 0.01292 0.1131 -0.3165178439381272 0.5678565130885715 0.9022730273488716 0.00882968784163168 0.7023437946264847 0.018899172270922554 0.8889473180835692 0.18514598607261876 0.690865079273053 1.1266820767391352 0.0 1.0 0.0 2.0 0.06446885877360842 0.1727253768881531 1.0068987044361961 0.243759254297433 0.13467979924172369 0.226317876437068 2.195326818407125 0.3190596959245425 17966.111247435827 116.2510421718562 -130.22272321832352 4.225593183399756 376207.4240354317 3579.6547097319117 -3334.2730496576028 130.11637705481616 17399.05620284285 293.2437145530506 7.227514167477809 0.24996069605749155 10.398749218633501 0.685665298877473 2.9744690377349143 0.0688175402655879 369264.9438163148 9894.771880508124 6.139706625768517 0.2681150601505881 8.63751105998552 0.6712008812594435 3.21050238869107 0.08885852913056887 -0.19340657632082525 -0.020696113308588338 -0.26935959848344737 -0.3906536368142497 0.07595302216262212 0.36995752350566136
20160415-48 20160415 20160415 SERPENS_SOUTH_20160415_00048 2457494.0518633984 55.0 0.04 0.01065 0.07804 0.49687033714944534 2.1077881442539943 1.0764624971650802 0.010698090425084388 1.0293179550963043 0.0013324173443218475 1.0338138998635196 0.2289568503621628 0.9438168590193419 1.301216117048526 -1.0 -3.0 0.0 -5.0 -0.6884346702946118 0.1813397131142596 -3.083082482865308 0.2580013562000542 0.4068231275633991 0.2025534231455417 -5.0 0.324859442411513 20949.68677602692 163.65228438073186 -168.75572777030868 5.948574415228567 588992.4406744371 5671.379183506639 -6274.803986479548 206.1481830827911 20235.38352936962 415.2872926932042 6.743218860902753 0.2546038816133284 10.025168335406915 0.7500338748553737 -0.20784333560553434 0.07275622024436632 579435.8524474462 15585.905899576277 5.529786003307418 0.21255438949856498 7.561205853610914 0.47739260795009403 -0.04059499856009586 0.08463145737957438 -0.9346959891161646 0.24924744859592352 -0.8136462551267982 0.0 -0.12104973398936636 0.24924744859592352
20160521-44 20160521 20160521 SERPENS_SOUTH_20160521_00044 2457529.914409701 42.0 0.074 0.01297 0.318 2.560984737687822 3.2924709251291957 0.9754860695728501 0.010270849478913916 0.781231563827128 0.0007038346820602982 0.94176545713395 0.21888880502381788 0.982287021604169 4.183538612928917 -3.0 -6.0 -4.0 -7.0 -2.7253413318749153 0.17338468392308667 -5.967478370694181 0.2543748435319442 -3.767568706388687 0.3234785824451732 -6.994105766230291 0.4558380568821051 18291.845788436905 144.37175822411567 -143.6941370539102 5.247749190253204 566887.7689854159 18985.68807405124 -6802.785434427348 690.1081621781472 17692.815843721834 343.5472573658459 10.222954304917067 0.756696551555813 6.792401409124689 0.2459203082394341 -1.737517132280546 0.0665109117074973 570677.850148501 79746.25550024255 6.931343440859537 2.0020544269886638 4.7982264029923325 0.8176724537986645 4.793295135770005 0.33751964112758925 -0.823976004375254 -0.0975648879174571 -0.4648625872226262 -0.01178846753941798 -0.3591134171526278 -0.08577642037803912
20160721-11 20160721 20160721 SERPENS_SOUTH_20160721_00011 2457590.8550926 67.0 0.077 0.01162 0.1788 1.9487972808602947 2.2834599933105437 1.0098356393802794 0.007027556304484435 0.8809304421520484 0.01958556855030731 0.9917473564499208 0.2243165703121872 0.8940684489208802 2.1695259529936544 -6.0 8.0 -9.0 9.0 -5.9216970022542625 0.1810017762154145 7.989220215054274 0.2566771600456926 -9.035084585195847 0.23952911603901705 9.124420832082052 0.3378558108179825 19489.546035476465 154.67608117897856 -157.05265245928285 5.622299666840752 495640.268106255 8951.860618546063 -5623.65388768957 325.3899516112487 18808.10376702483 390.1578177936897 10.08786538146423 0.7606935620774771 6.754213432984582 0.25722417038249556 1.3165828742425156 0.07520501863747465 493770.28259238147 34844.565919918394 7.022467741184578 1.0336692472091502 5.177271353994849 0.48406900944140807 1.4612989218482235 0.2151057030970937 -0.23490899323721237 0.03233935483717687 0.07016917039169357 -0.2488416641641038 -0.30507816362890594 0.2811810190012807
20160827-17 20160827 20160827 SERPENS_SOUTH_20160827_00017 2457627.7498726994 67.0 0.092 0.01184 0.3878 2.1240118474567504 -0.8477844214826824 0.9676306991639959 0.009890378916555052 0.7204200915268575 0.06593729088160385 0.9258801207511944 0.22211850087285254 0.7700260831789059 4.525463269434072 -2.0 9.0 -3.0 10.0 -2.039644504334092 0.18213783255849397 9.040907685434803 0.2636803576346425 -3.21724945684619 0.37446449595280884 10.165876957401537 0.5142009663434769 17963.778918316326 144.38575474305358 -139.57282960678754 5.248257933156203 414266.24189985247 16051.227252971885 -4155.392569665123 583.4438541168083 17359.26512343564 333.15373522425733 10.450903496152135 0.7787635792080413 6.830896257700239 0.2446906099355109 1.3269983060859498 0.06739449492473526 417339.59849382093 67793.64249575738 7.120196018899121 2.46506636169785 5.4321327239351795 1.239172427208866 -7.918731805476484 0.5694351435698733 0.1189335130022755 -0.12272305630440883 0.43449891369238003 -0.33175391480307326 -0.3155654006901045 0.20903085849866443
20160929-18 20160929 20160929 SERPENS_SOUTH_20160929_00018 2457660.7601736 52.0 0.083 0.01214 0.3201 2.076370467118248 1.1047076665418174 0.9175837980918399 0.01171358545105603 0.8383523971077594 0.07418636190536465 0.8987883332709701 0.22283294510370488 0.8566067017947386 6.065673379686868 -10.0 14.0 -11.0 15.0 -9.682495435139515 0.18276992887063287 14.042902037656233 0.27076333909075945 -10.622842072311272 0.3847972374643153 15.126443021156177 0.5858301358573009 16615.280821646335 141.22946407757462 -132.68244983226933 5.133530382779836 419514.7814047486 23966.84440246894 -5156.8599170586085 871.1675373788901 16052.750670773 328.2453377258503 10.359025744171602 0.8214490103473809 6.690218836290599 0.24854395949819313 -1.7690748143861454 0.06645913433427383 422356.2792560891 109139.95225754507 4.743858398147217 1.4796906289214502 6.821696203077295 3.5736691484965153 3.1276103260945445 0.6207367165125046 -0.9525136945814552 -0.12870611296870038 -0.754315855377456 -0.2528860423123547 -0.19819783920399914 0.1241799293436543
20170222-81 20170222 20170222 SERPENS_SOUTH_20170222_00081 2457807.2576851994 67.0 0.099 0.00857 0.168 -1.653243579770583 -0.20082203342403537 1.1445282234427692 0.007239643036026932 1.3578273458045167 0.04861020871726122 1.150667353593536 0.25398233555737487 1.4620041245771187 2.2586011006835913 -3.0 8.0 -4.0 10.0 -3.1094688281131084 0.18047020799670327 8.060275747656249 0.2561903488621822 -4.0 0.2718242856250716 10.218871041448324 0.36712879835782797 25833.032595265082 199.3398944480281 -203.4712625409663 7.245778406964868 1336266.629696093 15310.1646930114 -15177.572383001465 556.5070717841742 24938.29556561164 496.74795492737826 10.218843973755005 0.7564953127899979 6.8521894981093965 0.2558977189022656 1.316637867083291 0.07395078635403911 1320921.976983826 45725.48551865 7.236114895948382 0.5463506059167867 5.246373332072963 0.2437160011067939 -1.6892965244656808 0.10242470523849644 0.3284064843393253 -0.1808272429687463 0.0 -0.43774208289664784 0.3284064843393253 0.25691483992790154
20170322-94 20170322 20170322 SERPENS_SOUTH_20170322_00094 2457835.087465301 45.0 0.068 0.01018 0.1531 1.1645620278229714 1.7515517980311475 1.07004772260837 0.00917516232238048 0.9441580544842836 0.019701399671335874 1.0531540634633738 0.23404559813876735 1.0203856245158167 1.6248576543880446 -3.0 -4.0 -1.0 -7.0 -2.8612756228411627 0.1789592645955578 -4.1018301249145 0.25725106538846443 -0.9913062578562517 0.22965554743521396 -7.05218843480003 0.3283250485488408 21365.64804110301 170.00438059965305 -174.27734372767537 6.17946588683517 604076.6093725174 7663.023942289296 -7346.684368025179 278.54220370536194 20649.043608464934 422.8703106291864 6.675668111347357 0.24800745080972678 9.925336941593407 0.7296367829921776 -0.20124261055957454 0.07129708251376711 601890.9090298522 21435.696488887836 4.930042092056879 0.22054583875191142 6.904967718569105 0.5058346005548876 0.022137166077619206 0.09420362089912554 -0.416173131476512 0.30549037474349916 -0.01738748428749659 0.10437686960005976 -0.39878564718901544 0.2011135051434394
