# KEY MDate MDate450 File_Name JD Elev T225 RMS RMS_450 Steve_offset_x Steve_offset_y Cal_f Cal_f_err Cal_f_450 Cal_f_err_450 AC_cal AC_cal_err AC_cal_450 AC_cal_err_450 JCMT_Offset_x JCMT_Offset_y JCMT_Offset_x_450 JCMT_Offset_y_450 XC_off_x XC_off_x_err XC_off_y XC_off_y_err XC_off_x_450 XC_off_x_err_450 XC_off_y_450 XC_off_y_err_450 B B_err M M_err B_450 B_err_450 M_450 M_err_450 AC_amp AC_amp_err AC_sig_x AC_sig_x_err AC_sig_y AC_sig_y_err AC_theta AC_theta_err AC_amp_450 AC_amp_err_450 AC_sig_x_450 AC_sig_x_err_450 AC_sig_y_450 AC_sig_y_err_450 AC_theta_450 AC_theta_err_450 dx dy dx_450 dy_450 ddx ddy 
20170624-25 20170624 20170624 IC348_20170624_00025 2457929.2097106017 50.0 0.098 0.01175 0.428 3.7663438047542193 2.766725794378999 0.9174100554969291 0.009113209554899712 0.8048439719335507 0.04282806732234722 0.9103159275949745 0.04906103281514064 1.1254285823875925 13.180971740232739 2.0 -2.0 2.0 -2.0 1.8047123248603043 0.1945687598823452 -1.9812787817470792 0.16874807386042867 -170.90714090251794 753496.5115782816 23.010760939906646 333752.60431581823 1621.7204896865633 12.10066790731582 -20.094026863219792 0.43984551861568455 71778.54853118636 26038.503627460126 -1289.0176107153281 946.4699938115631 1607.9980277286872 47.161004409981366 6.041656107632166 0.2683017979275525 5.4368746718053975 0.2165501523500329 -13.104604411057293 0.29055388222305223 272318.92510174 291104.4749481598 0.40425667659646597 0.4202443164479074 6.1436365427587125 9.296421409710552 0.7645411585161295 0.140447818260577 0.5858630254190871 -0.056163654758762505 345.8142818050359 -50.02152187981329 -345.2284187796168 49.96535822505453
20170801-44 20170801 20170801 IC348_20170801_00044 2457967.1258565 57.0 0.089 0.0096 0.2674 2.928025636822698 1.0892043836207677 1.0549505065590252 0.00595643591253649 0.8873727289742066 0.016724557304037158 1.045606872960962 0.057679089100556906 1.0281852726476028 7.292941835490265 1.0 0.0 2.0 0.0 0.8155906160111783 0.22671390599669503 -0.05626493819499956 0.19153233441016285 1.4066130679034643 2.5079070371814454 2.0 3.3363624323478955 1999.1579163879985 16.037637903637105 -25.53675336412429 0.5829498969208379 67843.4555029734 13231.363920970878 -1087.2399300853438 480.9450314995239 1992.472427247136 53.54169982430625 5.15910185209226 0.1803432267461489 6.048574647617442 0.2506635983067682 -168.54063594249266 0.16699666759375023 83237.86736956256 75661.48578043575 3.6265640340155807 3.456904489466143 3.7620888002503707 3.647778009835953 -1.279560407783567 17.942358424829106 0.553228151966465 0.16879481458499868 1.1867738641930714 -4.0 -0.6335457122266064 4.168794814584999
20170902-71 20170902 20170902 IC348_20170902_00071 2457999.314675901 30.0 0.043 0.01124 0.1045 2.3926220475973694 3.215442455851303 1.221319531034753 0.029949330214957454 1.4026755315822532 0.02499002532799166 1.1978929023638611 0.07842776633879553 1.3745125307719241 1.606518856947792 -1.0 15.0 -1.0 15.0 -1.0724582444347845 0.23247372952092332 14.851400595211743 0.18588431822258578 -1.0 0.5400807941363913 14.766185774218542 0.38856444922496486 2449.5728694259733 24.579154393460723 -32.44261446405595 0.8934243085835464 137444.72933708652 3836.923757262722 -1884.1537958020692 139.46781533103794 2455.84765309743 69.20749341967111 4.862392729464864 0.16943876955800782 6.076042884147149 0.26945766444069186 -11.410714393251089 0.11903922151582076 143808.40783647448 16177.451083496098 4.318453344673673 0.5484644618522284 5.673519406299001 0.9417648607521476 4.352872247691577 0.34935639075135616 0.21737473330435364 0.4457982143647712 0.0 0.4676284515629163 0.21737473330435364 -0.02183023719814514
20170930-38 20170930 20170930 IC348_20170930_00038 2458026.926458299 47.0 0.077 0.0107 0.2292 4.435999564004682 0.8577189231169768 1.112196238060861 0.02505550490868684 1.0728386758349284 0.012544280247085203 1.1267893541816059 0.06812853577033838 1.1676607255809661 7.302666158235404 2.0 -1.0 2.0 -1.0 1.933070475407277 0.2241431626475177 -1.0659272305425986 0.18843697077886953 1.9460679103837322 0.905703446809849 -0.9459175616563869 0.8733760682666577 2276.4803620758853 20.226940394080813 -29.115479436179044 0.7352262827219498 88695.12749059536 14937.356514863897 -1381.9943606600013 542.9559270945323 2270.612343559584 63.500977413958594 6.151465078678231 0.2635805014969664 5.074152188307349 0.18051931812544128 -9.98436011662511 0.14807228224568755 107145.67485369062 84915.32899722806 3.841556478672364 3.277316541786727 3.6448634349452 3.0313902348169455 0.3080649803850435 10.954330657774445 0.20078857377816917 0.1977816916277959 0.10786417923253566 -0.1081648766872263 0.0929243945456335 0.3059465683150222
20171030-26 20171030 -1 IC348_20171030_00026 2458057.1325000003 38.0 0.103 0.01535 -1 2.0024271682610544 5.838963434817401 1.0158012504017562 0.0327925624249094 -1 -1 0.9964287408173572 0.07795960892673302 3.130045476033193 54.47166554261107 -2.0 13.0 -3.0 13.0 -2.1884080002867563 0.24368453864480205 13.020194240996915 0.19521958928868607 -176.69808129731967 -5.0 -11.58171623398951 -5.0 1791.483286582788 20.7866839052352 -23.482957030026107 0.7555723197549516 1010566.3623471734 288609.503547753 -9272.601868682746 10490.627268823962 1798.4292939579793 65.74705976238572 4.897332556186773 0.22255884595854528 6.06643568600283 0.3462883413827485 1.1369507975749924 0.16235797561015558 1219751.0154312223 1483951.2557632376 6.866969769431784 14.652893862001177 3.2768370099704374 4.00532809503326 16.21837062215865 1.3623323583303533 0.5652240008602689 -0.06058272299074474 347.39616259463935 49.16343246797902 -346.8309385937791 -49.224015190969766
20171208-25 20171208 20171208 IC348_20171208_00025 2458095.777453698 57.0 0.101 0.01007 0.3641 1.1509940989658265 0.7427495428891007 1.0843864250269293 0.027402566934724107 0.8537377909352153 0.0010215026947567594 1.1124362726590482 0.06232369052349726 1.1722507377728295 9.860523872042226 3.0 0.0 4.0 1.0 2.9104433899540254 0.2128453744214278 -0.1561288535231995 0.17581375317927148 14.51296972339523 -5.0 -31.713133655163602 -5.0 2243.854161220585 18.29587467974142 -28.465688269321966 0.6650342347104359 84809.02197098924 20244.39161667279 -1392.2946178984544 735.8606109128516 2233.25670883321 59.9613274843296 6.111453978902415 0.2564292969814393 5.178637629769882 0.1815808823889089 -0.4634021904359965 0.16133774306614815 105371.35592331142 116824.88822760913 2.9079946307171043 3.2417259355354804 4.56065844244958 5.556786232181534 18.02061096654296 1.8037855322935412 0.2686698301379238 0.4683865605695985 -21.02593944679046 65.4262673103272 21.294609276928384 -64.9578807497576
20180111-13 20180111 20180111 IC348_20180111_00013 2458129.704432901 63.0 0.098 0.009842 0.2385 4.613792180107802 0.8163106896702743 1.05483477905428 0.020415278086043865 1.0578254612880789 0.0942702391528975 1.059349068667917 0.0698090292469516 1.9434660868345794 5.351013000692758 1.0 -2.0 2.0 -3.0 1.0617362610248051 0.23128537959341602 -2.015220581722218 0.18870686553309882 2.0 1.1231687557126717 -3.604001798208145 1.0268957531298004 2069.874291338367 19.63304385503977 -26.126049207641348 0.7136388171874799 179540.9722339253 17826.641406326857 -3665.968311338643 647.9781403025752 2060.967836753486 59.31268290466253 5.115477017064284 0.19027177697462858 6.2620754819852555 0.291483398018494 -8.30350907835603 0.14171579585609312 330705.05138153257 137744.17103784115 2.3936506877367085 0.9969942148936596 2.272728756064634 0.9465197951647794 -2.4304503579625956 5.6746183366017595 -0.18520878307441535 0.045661745166654555 0.0 1.2080035964162903 -0.18520878307441535 -1.1623418512496357
20180209-13 20180209 20180209 IC348_20180209_00013 2458158.7866897993 56.0 0.091 0.00899 0.2008 2.2299690170435684 0.5103311627962626 1.1299840237305272 0.016785315445336554 1.166555839205249 0.0499997930228182 1.1360026018443685 0.07386841377938598 1.4071690297092214 3.531339463574897 -5.0 11.0 -6.0 10.0 -5.144872236305474 0.23951580521201765 11.070036628628998 0.19258827706848125 -5.842804072549853 0.8923955746401353 11.0 0.7908450813933801 2372.112772459189 22.089050789014582 -29.536444847168273 0.8029118711559673 144408.33300732783 8625.220433667555 -1970.53035291477 313.5169517121664 2367.9613049215895 56.82142684352867 5.068326278675472 0.15597416461089503 6.372899211940468 0.2542247136966909 -5.146618703369376 0.10410544469993434 150379.51848412372 39329.205816812435 4.5238373202594175 1.3689522430757803 5.456214527268928 1.8774022660901823 0.9267228535535023 1.2801960800382137 0.43461670891642257 -0.2101098858869932 -0.3143918549002933 -2.0 0.7490085638167159 1.7898901141130068
20180311-12 20180311 -1 IC348_20180311_00012 2458188.7374305986 48.0 0.101 0.01181 -1 5.601078057731055 2.2763581371876285 0.93148276809353 0.021298201330618216 -1 -1 0.9316926173532128 0.06880857793018769 1.3359679496375256 20.529536686220922 -3.0 12.0 -3.0 12.0 -3.012762121762705 0.25086761832005317 11.873417717150431 0.1975354581613729 -36.44215952175293 -5.0 -79.59895149633974 -5.0 1639.4494312491252 17.312735809394024 -20.910667600403027 0.6292982546648109 159173.37043013945 47719.97430865266 -1784.6940362242851 1734.5668019148418 1638.621104484211 44.80841705194588 6.371283013082817 0.28747197860910606 4.932857898407635 0.16855319245605116 -9.879631784861635 0.10539106429473521 208240.59367643276 264187.64511081995 3.140278528201382 4.042812686636412 5.011329653941063 7.432484328893131 -0.7331022922490668 2.0714529236460693 0.038286365288115576 0.3797468485487059 66.88431904350585 183.19790299267947 -66.84603267821774 -182.81815614413077
20180906-25 20180906 -1 IC348_20180906_00025 2458368.2289352007 52.0 0.114 0.01218 -1 3.496291640146389 -1.0680923288305166 1.118525432693328 0.03092653796947889 -1 -1 1.0943546908435886 0.07484226234626429 2.075704975059454 17.235877872881822 -4.0 13.0 -5.0 13.0 -3.9696899882146397 0.23782620544272884 13.041170584646494 0.18830519010922045 91.0661670944393 -5.0 -54.63375884194414 -5.0 2160.579625794017 21.656727928230215 -27.657538577396192 0.7871974272397121 246480.40170425133 61198.61591527484 -4164.2620277816695 2224.5000929990592 2164.18454705789 59.98465543033059 4.970714706444226 0.17397822514857475 6.195996387200083 0.2787730538251751 -5.107399421321892 0.11998933118271968 858844.6757841803 813387.4863400956 2.8551556542158982 2.708047380485855 0.7233748757282007 0.6845992974404905 -0.49229112798607016 0.3624785658470747 -0.09093003535608091 -0.1235117539394821 -192.1323341888786 135.2675176838883 192.0414041535225 -135.39102943782777
